Year;Month;Day;Death;Tmax;Tmin
2011;2;7;92;0.610810811;-2.92972973
2011;2;8;96;-5.951724138;-15.015625
2011;2;9;102;-5.405555556;-18.97714286
2011;2;10;93;-9.057575758;-18.33513514
2011;2;11;100;-5.490625;-17.15135135
2011;2;12;128;-1.534285714;-14.30540541
2011;2;13;97;-0.175;-17.77714286
2011;2;14;107;2.361111111;-7.067647059
2011;2;15;87;-10.81333333;-19.5
2011;2;16;66;-2.10625;-18.99189189
2011;2;17;124;6.534375;-4.948571429
2011;2;18;92;10.02972973;0.357575758
2011;2;19;109;-4.051515152;-10.6969697
2011;2;20;99;-8.022857143;-14.23428571
2011;2;21;83;-10.0027027;-16.82631579
2011;2;22;96;-5.581578947;-19.95135135
2011;2;23;104;-2.567857143;-19.58285714
2011;2;24;98;-0.952631579;-18.7
2011;2;25;96;-2.321621622;-7.922222222
2011;2;26;92;-8.507142857;-16.28888889
2011;2;27;112;-1.803030303;-14.29090909
2011;2;28;94;1.057142857;-8.532352941
2011;3;1;93;-0.458064516;-11.5
2011;3;2;82;0.806451613;-12.87741935
2011;3;3;114;-10;-22.97837838
2011;3;4;114;1.1;-20.87567568
2011;3;5;94;5.980555556;-2.526470588
2011;3;6;101;0.433333333;-5.170967742
2011;3;7;105;-4.745945946;-10.99444444
2011;3;8;85;-4.585294118;-20.13684211
2011;3;9;104;0.038461538;-17.59142857
2011;3;10;108;3.286111111;-3.030555556
2011;3;11;103;6.313157895;1.320588235
2011;3;12;109;3.283333333;-0.071428571
2011;3;13;94;3.189473684;-0.175
2011;3;14;95;1.4875;-6.259459459
2011;3;15;83;5.009375;-10.14857143
2011;3;16;81;3.894736842;-3.565714286
2011;3;17;94;10.07837838;0.738235294
2011;3;18;102;10.35142857;1.45
2011;3;19;97;1.181818182;-5.280555556
2011;3;20;91;3.965625;-9.037142857
2011;3;21;105;2.3;-2.445714286
2011;3;22;88;3.797222222;-2.718918919
2011;3;23;73;-0.762857143;-9.107894737
2011;3;24;87;1.416666667;-8.509090909
2011;3;25;85;-1.318181818;-6.457575758
2011;3;26;94;-0.428571429;-8.038888889
2011;3;27;96;-1.435135135;-10.48571429
2011;3;28;100;0.536111111;-5.98
2011;3;29;103;4.607692308;-3.935294118
2011;3;30;91;7.763888889;-3.651428571
2011;3;31;101;8.786842105;-4.351351351
2011;4;1;96;5.172222222;-0.45
2011;4;2;94;10.61081081;-0.591666667
2011;4;3;84;9.017948718;-0.562857143
2011;4;4;96;9.967647059;-1.347222222
2011;4;5;98;7.034210526;1.532352941
2011;4;6;84;4.267567568;-2.424324324
2011;4;7;82;7.702631579;-5.655263158
2011;4;8;114;11.46052632;-4.536111111
2011;4;9;97;14.61351351;0.06
2011;4;10;93;16.58205128;0.878378378
2011;4;11;96;20.86666667;7.686111111
2011;4;12;82;13.76315789;3.180555556
2011;4;13;102;8.183783784;1.711111111
2011;4;14;108;8.848648649;0.991891892
2011;4;15;94;3.4225;-5.087179487
2011;4;16;96;6.435135135;-3.313888889
2011;4;17;88;8.797297297;0.880555556
2011;4;18;93;5.054054054;0.251428571
2011;4;19;86;8.648717949;-1.519444444
2011;4;20;93;5.3;0.113888889
2011;4;21;94;6.130555556;-0.260606061
2011;4;22;84;12.14117647;-2.077142857
2011;4;23;93;12.40526316;1.834210526
2011;4;24;85;13.29210526;5.030555556
2011;4;25;88;16.44054054;1.14
2011;4;26;95;13.26578947;6.97027027
2011;4;27;90;17.89722222;6.95
2011;4;28;95;22.48684211;9.236363636
2011;4;29;79;13.26944444;6.867567568
2011;4;30;79;17.125;3.055882353
2011;5;1;91;20.26315789;1.951428571
2011;5;2;92;18.01944444;8
2011;5;3;94;11.32162162;7.594444444
2011;5;4;93;7.848648649;5.411428571
2011;5;5;91;6.814705882;4
2011;5;6;71;16.06315789;3.094285714
2011;5;7;103;15.85135135;6.102941176
2011;5;8;78;16.08974359;6.4
2011;5;9;85;18.05945946;7.008571429
2011;5;10;83;17.63513514;4.102857143
2011;5;11;97;19.44444444;5.338235294
2011;5;12;98;20.90810811;5.375
2011;5;13;90;25.15945946;7.628571429
2011;5;14;85;13.33030303;10.63448276
2011;5;15;94;11.86285714;7.148387097
2011;5;16;83;7.647058824;5.708571429
2011;5;17;80;12.82647059;5.708333333
2011;5;18;96;19.02972973;8.624324324
2011;5;19;85;22.78571429;13.7
2011;5;20;75;23.67142857;13.078125
2011;5;21;81;22.90344828;12.95333333
2011;5;22;79;22.15833333;9.741666667
2011;5;23;74;22.68571429;14.51612903
2011;5;24;79;23.23888889;14.35428571
2011;5;25;97;19.25294118;8.164864865
2011;5;26;81;19.79;11.07647059
2011;5;27;55;13.18387097;9.6875
2011;5;28;69;20.76;9.791666667
2011;5;29;75;21.8972973;15.67575758
2011;5;30;62;26.05277778;15.24545455
2011;5;31;91;28.12432432;15.27297297
2011;6;1;88;29.79142857;18.33636364
2011;6;2;78;15.096875;10.68333333
2011;6;3;85;21.15945946;8.120588235
2011;6;4;104;21.15555556;6.096969697
2011;6;5;86;22.61428571;11.01764706
2011;6;6;72;26.58;11.29
2011;6;7;105;28.93611111;14.2
2011;6;8;95;31.86285714;18.29375
2011;6;9;83;27.90857143;17.82121212
2011;6;10;92;22.40277778;13.13333333
2011;6;11;80;22.01621622;12.90285714
2011;6;12;95;18.31714286;13.03529412
2011;6;13;92;15.37878788;12.15294118
2011;6;14;83;23.19722222;10.43529412
2011;6;15;77;28.91714286;12.11764706
2011;6;16;88;30.63529412;14.84117647
2011;6;17;82;26.76764706;14.85882353
2011;6;18;68;26.346875;15.57333333
2011;6;19;90;23.97428571;9.04
2011;6;20;78;24.94864865;9.836111111
2011;6;21;84;27.37297297;11.25555556
2011;6;22;91;26.61714286;11.95294118
2011;6;23;70;22.28888889;16.90857143
2011;6;24;77;18.78648649;15.26857143
2011;6;25;101;21.56486486;14.42058824
2011;6;26;78;23.78108108;16.40571429
2011;6;27;60;27.30277778;13.43714286
2011;6;28;88;27.80810811;14.996875
2011;6;29;90;20.8;15.65405405
2011;6;30;80;20.06111111;13.74324324
2011;7;1;82;25.85277778;14.53714286
2011;7;2;90;28.98157895;15.58529412
2011;7;3;80;29.72368421;19.45277778
2011;7;4;75;29.81052632;17.425
2011;7;5;79;29.74324324;15.91666667
2011;7;6;73;25.1025641;17.18918919
2011;7;7;84;24.29189189;14.26969697
2011;7;8;85;26.76944444;11.58181818
2011;7;9;86;25.30285714;13.978125
2011;7;10;69;27.525;14.12857143
2011;7;11;79;30.3;19.59393939
2011;7;12;92;29.18285714;19.51388889
2011;7;13;74;24.66176471;15.49090909
2011;7;14;74;26.81515152;12.22580645
2011;7;15;78;28.30294118;12.003125
2011;7;16;89;30.21621622;14.23823529
2011;7;17;84;31.27222222;16.80285714
2011;7;18;76;28.42571429;19.35454545
2011;7;19;87;27.71176471;15.72727273
2011;7;20;86;31.42702703;15.8030303
2011;7;21;88;34.07692308;23
2011;7;22;100;31.84722222;22.92857143
2011;7;23;96;31.69459459;20
2011;7;24;84;26.27272727;14.94705882
2011;7;25;81;25.92857143;11.60857143
2011;7;26;85;25.66216216;15.98571429
2011;7;27;93;25.49189189;14.33142857
2011;7;28;87;28.97142857;13.94722222
2011;7;29;85;25.85789474;17.14571429
2011;7;30;68;27.23055556;16.09473684
2011;7;31;77;28.25897436;12.34
2011;8;1;86;30.01025641;17.178125
2011;8;2;78;24.69473684;15.06388889
2011;8;3;85;24.63783784;12.87567568
2011;8;4;83;26.26176471;15.41470588
2011;8;5;95;28.90571429;14.49032258
2011;8;6;78;30.84722222;15.40588235
2011;8;7;80;28.87142857;19.88
2011;8;8;98;26.82432432;17.8
2011;8;9;83;26.54;12.73636364
2011;8;10;91;26.2875;17.57941176
2011;8;11;96;22.18333333;15.7030303
2011;8;12;77;25.28378378;13.88285714
2011;8;13;65;28.20789474;15.25555556
2011;8;14;79;26.31351351;15.95625
2011;8;15;60;22.41891892;17.38947368
2011;8;16;94;26.37435897;15.43684211
2011;8;17;72;25.71428571;10.38648649
2011;8;18;84;28.1725;15.24166667
2011;8;19;107;28.10526316;16.25833333
2011;8;20;79;29.25833333;14.90606061
2011;8;21;82;21.64324324;17.20571429
2011;8;22;66;21.43157895;13.3969697
2011;8;23;72;22.34411765;9.797222222
2011;8;24;76;26.359375;14.82571429
2011;8;25;87;24.60789474;18.41515152
2011;8;26;77;22.33333333;14.32666667
2011;8;27;87;25.65142857;11.72058824
2011;8;28;89;17.89393939;13.81212121
2011;8;29;66;22.21351351;11.88235294
2011;8;30;65;23.73783784;11.08235294
2011;8;31;96;22.65428571;11.04375
2011;9;1;83;24.78648649;11.37647059
2011;9;2;95;27.02058824;16.45333333
2011;9;3;94;28.79722222;19.92352941
2011;9;4;66;27.39411765;17.88787879
2011;9;5;89;20.07941176;15.74411765
2011;9;6;89;19.40833333;12.65
2011;9;7;75;17.84857143;11.45454545
2011;9;8;88;22.9;13.53333333
2011;9;9;74;25.39411765;11.88285714
2011;9;10;69;18.92222222;8.238888889
2011;9;11;82;22.42727273;5.052777778
2011;9;12;78;25.44722222;13.60606061
2011;9;13;93;25.63333333;15.50833333
2011;9;14;77;19.32702703;11.32105263
2011;9;15;77;13.97714286;8.905405405
2011;9;16;69;13.3;5.065789474
2011;9;17;69;17.81714286;3.111428571
2011;9;18;88;19.27692308;3.132432432
2011;9;19;89;19.8;4.073684211
2011;9;20;96;20.41081081;10.84166667
2011;9;21;73;22.54285714;8.264864865
2011;9;22;87;22.61315789;14.28235294
2011;9;23;84;23.14615385;12.56216216
2011;9;24;88;24.07837838;16.62424242
2011;9;25;80;24.46315789;15.59166667
2011;9;26;66;24.49473684;10.26571429
2011;9;27;94;24.98571429;9.714705882
2011;9;28;77;22.84411765;12.21714286
2011;9;29;85;19.64117647;15.29090909
2011;9;30;89;20.36578947;12.51875
2011;10;1;87;9.128947368;5.725
2011;10;2;84;10.52702703;6.135135135
2011;10;3;88;13.22702703;8.988571429
2011;10;4;81;14.70526316;10.684375
2011;10;5;80;14.46756757;6.188235294
2011;10;6;69;12.51666667;0.302631579
2011;10;7;97;18.73684211;0.883783784
2011;10;8;94;24.48333333;9.352777778
2011;10;9;83;25.85882353;11.73030303
2011;10;10;90;22.83783784;11.92258065
2011;10;11;73;17.85263158;4.389189189
2011;10;12;89;18.16578947;5.8
2011;10;13;76;17.87179487;10.62894737
2011;10;14;90;20.40263158;12.95882353
2011;10;15;79;14.01388889;9.356756757
2011;10;16;96;13.4;7.8
2011;10;17;98;11.1;5.880555556
2011;10;18;76;12.39459459;6.697058824
2011;10;19;74;14.46486486;5.151351351
2011;10;20;90;15.62162162;8.994594595
2011;10;21;79;12.41578947;7.92972973
2011;10;22;101;9.972727273;6.268571429
2011;10;23;99;10.20833333;1.905882353
2011;10;24;92;16.02285714;1.197058824
2011;10;25;109;10.01842105;5.588571429
2011;10;26;83;8.891666667;0.075
2011;10;27;97;4.697142857;-0.732432432
2011;10;28;81;6.917142857;-2.554545455
2011;10;29;72;5.25;-5.120588235
2011;10;30;71;8.881081081;-0.036363636
2011;10;31;95;11.14571429;-1.537837838
2011;11;1;76;11.88684211;-0.286111111
2011;11;2;93;15.06756757;-0.075675676
2011;11;3;94;13.48108108;3.975
2011;11;4;81;5.778787879;-1.415151515
2011;11;5;87;7.363636364;-3.882857143
2011;11;6;87;11.96;-3.693939394
2011;11;7;82;14.42;0.739393939
2011;11;8;85;14.67837838;4.361290323
2011;11;9;86;16.38918919;5.864705882
2011;11;10;88;13.10555556;4.605714286
2011;11;11;82;6.740625;1.409677419
2011;11;12;74;7.668965517;-0.01875
2011;11;13;99;13.51176471;1.2
2011;11;14;109;17.87878788;8.764516129
2011;11;15;84;11.90294118;5.351612903
2011;11;16;82;12.82;1.688571429
2011;11;17;85;5.327272727;0.039393939
2011;11;18;87;3.467741935;-2.288571429
2011;11;19;79;9.846875;-0.557575758
2011;11;20;77;11.38484848;1.887878788
2011;11;21;96;-0.603333333;-7.116666667
2011;11;22;87;0.988235294;-9.678787879
2011;11;23;102;-0.661764706;-3.69375
2011;11;24;92;4.3;-5.938235294
2011;11;25;92;9.3;1.628125
2011;11;26;84;8.503333333;2.503571429
2011;11;27;107;13.08235294;1.39375
2011;11;28;91;10.98823529;2.881481481
2011;11;29;92;9.408571429;0.694285714
2011;11;30;77;9.55625;2.522222222
2011;12;1;97;0.732352941;-4.051351351
2011;12;2;73;2.893939394;-3.061764706
2011;12;3;99;2.128125;-5.797058824
2011;12;4;93;9.172222222;-3.2125
2011;12;5;99;8.359459459;5.503225806
2011;12;6;76;2.663333333;-0.052777778
2011;12;7;91;1.252777778;-0.923529412
2011;12;8;94;1.538888889;-3.608571429
2011;12;9;95;2.019444444;-2.4
2011;12;10;95;-0.880645161;-5.390625
2011;12;11;75;0.921212121;-8.382352941
2011;12;12;81;4.975;-3.641176471
2011;12;13;86;1.609375;-3.823529412
2011;12;14;94;4.26875;-0.26875
2011;12;15;104;10.15454545;0.496774194
2011;12;16;97;5.03;-2.22
2011;12;17;84;-6.23125;-11.28181818
2011;12;18;101;-3.86969697;-15.22424242
2011;12;19;96;3.755263158;-10.58181818
2011;12;20;76;-2.270967742;-9.541935484
2011;12;21;85;1.314285714;-11.26
2011;12;22;89;3.027027027;-1.46
2011;12;23;96;-0.251515152;-10.12068966
2011;12;24;93;-11.58695652;-18.96333333
2011;12;25;91;-3.316129032;-18.82333333
2011;12;26;80;0.145454545;-8.660606061
2011;12;27;109;3.245714286;-3.329032258
2011;12;28;102;1.109677419;-11.58387097
2011;12;29;82;-12.70434783;-18.86875
2011;12;30;96;-5.041935484;-21.05625
2011;12;31;98;-0.732258065;-9.284848485
2012;1;1;97;5.385294118;-2.670588235
2012;1;2;89;2.711428571;-5.813333333
2012;1;3;91;-12.36129032;-17.03714286
2012;1;4;102;-6.259375;-19.56060606
2012;1;5;99;-3.74137931;-11.3125
2012;1;6;99;-5.81875;-14.19375
2012;1;7;100;0.836666667;-9.187096774
2012;1;8;89;-4.321212121;-9.886666667
2012;1;9;101;1.196666667;-12.31875
2012;1;10;99;2.563636364;-8.00625
2012;1;11;86;-7.002941176;-17.64705882
2012;1;12;106;-2.494285714;-11.71666667
2012;1;13;113;-0.802941176;-6.382857143
2012;1;14;119;-13.97777778;-20.70645161
2012;1;15;103;-15.78666667;-26.70909091
2012;1;16;101;-4.961290323;-24.33448276
2012;1;17;93;4.233333333;-10.53333333
2012;1;18;136;-5.425;-14.85757576
2012;1;19;99;-3.224;-23.86551724
2012;1;20;111;-7.867741935;-18.43461538
2012;1;21;100;-11.41923077;-22.80625
2012;1;22;105;-5.166666667;-24.465625
2012;1;23;103;5.328125;-12.88275862
2012;1;24;101;3.915625;0.445454545
2012;1;25;82;-2.187096774;-6.366666667
2012;1;26;112;-0.841176471;-13.209375
2012;1;27;93;1.54;-5.794117647
2012;1;28;113;2.596296296;-3.253125
2012;1;29;96;0.63;-3.5
2012;1;30;111;-5.240740741;-11.10967742
2012;1;31;85;-4.228125;-13.23125
2012;2;1;104;-1.841935484;-7.05483871
2012;2;2;93;-5.533333333;-11.484375
2012;2;3;77;-3.308333333;-16.040625
2012;2;4;101;-4.452173913;-14.4625
2012;2;5;89;0.316666667;-21.90645161
2012;2;6;95;3.562857143;-4.738709677
2012;2;7;98;-2.510344828;-10.08571429
2012;2;8;107;-1.458333333;-17.17428571
2012;2;9;111;2.435294118;-8.674285714
2012;2;10;100;2.025;-5.985294118
2012;2;11;102;-8.911111111;-16.34137931
2012;2;12;97;-8.920588235;-19.85588235
2012;2;13;85;-3.92;-13.31515152
2012;2;14;92;2.197222222;-14.9
2012;2;15;83;2.581578947;-2.952941176
2012;2;16;104;5.034375;-0.294444444
2012;2;17;116;3.65;0.478125
2012;2;18;92;2.0125;-2.264516129
2012;2;19;98;-1.217647059;-8.102857143
2012;2;20;95;-1.715625;-12.55
2012;2;21;92;2.974285714;-10.44333333
2012;2;22;119;6.3;-0.55
2012;2;23;85;3.367647059;-1.7
2012;2;24;107;1.372727273;-5.463636364
2012;2;25;87;-0.441176471;-6.210344828
2012;2;26;102;-6.537037037;-13.16666667
2012;2;27;82;-2.40625;-15.20882353
2012;2;28;91;-3.565384615;-11.075
2012;2;29;89;-2.521875;-18.24117647
2012;3;1;93;-3.591666667;-6.266666667
2012;3;2;94;2.109375;-5.886842105
2012;3;3;106;6.497058824;-1.917647059
2012;3;4;96;-2.079310345;-9.383333333
2012;3;5;94;-8.803125;-16.90285714
2012;3;6;99;-1.461290323;-18.9
2012;3;7;91;10.99444444;-8.891428571
2012;3;8;101;12.65405405;4.128125
2012;3;9;80;0.114705882;-5.635135135
2012;3;10;105;-0.432142857;-8.2
2012;3;11;92;10.19705882;-4.306451613
2012;3;12;103;12.2;-0.375
2012;3;13;102;8.694444444;2.172222222
2012;3;14;112;2.95;-0.278947368
2012;3;15;96;5.506060606;-1.197058824
2012;3;16;116;5.514705882;1.357575758
2012;3;17;102;11.04117647;-0.470588235
2012;3;18;94;22.209375;2.548484848
2012;3;19;108;19.84516129;5.064705882
2012;3;20;91;23.525;2.517647059
2012;3;21;97;25.4;6.54
2012;3;22;113;23.50555556;9.263888889
2012;3;23;99;16.55428571;4.069444444
2012;3;24;97;7.209090909;1.109090909
2012;3;25;91;8.77027027;2.665625
2012;3;26;83;2.094444444;-5.217142857
2012;3;27;96;3.561111111;-8.285714286
2012;3;28;104;4.277777778;-2.302941176
2012;3;29;90;3.619444444;-0.586111111
2012;3;30;81;4.55;-5.072972973
2012;3;31;77;8.288235294;-4.602857143
2012;4;1;96;6.234285714;-4.206451613
2012;4;2;81;7.866666667;-2.905714286
2012;4;3;81;10.64848485;-3.269444444
2012;4;4;79;9.541666667;1.609090909
2012;4;5;97;7.570588235;0.3
2012;4;6;84;9.444444444;-1.094444444
2012;4;7;102;8.64;-0.191891892
2012;4;8;86;11.74571429;2.154285714
2012;4;9;81;8.139393939;3.786111111
2012;4;10;81;9.394117647;2.875
2012;4;11;99;11.03125;1.452941176
2012;4;12;71;12.67741935;1.063333333
2012;4;13;98;16.04242424;-0.679411765
2012;4;14;101;17.56;2.773529412
2012;4;15;97;20.834375;7.970588235
2012;4;16;96;28.93888889;13.59705882
2012;4;17;90;15.52121212;7.279310345
2012;4;18;96;11.43030303;-1.815151515
2012;4;19;84;21.02352941;-1.142857143
2012;4;20;107;10.48965517;4.925714286
2012;4;21;94;6.361764706;2.375
2012;4;22;79;6.048571429;0.243243243
2012;4;23;104;8.317142857;0.622222222
2012;4;24;88;10.36;4.096969697
2012;4;25;97;10.275;3.335135135
2012;4;26;98;12.30333333;0.21875
2012;4;27;80;4.007407407;-0.061764706
2012;4;28;109;7.686666667;-2.7
2012;4;29;82;9.0625;-1.836363636
2012;4;30;67;13.65142857;-2.741176471
2012;5;1;90;10.11176471;6.627027027
2012;5;2;83;16.00857143;7.625
2012;5;3;88;17.07837838;9.877142857
2012;5;4;102;16.55128205;10.72972973
2012;5;5;74;15.36944444;4.263888889
2012;5;6;73;17.37142857;2.352941176
2012;5;7;82;21.45555556;0.543333333
2012;5;8;107;14.39310345;9.740625
2012;5;9;91;19.47878788;11.3483871
2012;5;10;96;11.43333333;7.766666667
2012;5;11;93;17.56969697;5.793939394
2012;5;12;69;23.68823529;3.418181818
2012;5;13;98;20.80857143;11.46857143
2012;5;14;83;24.17368421;6.345454545
2012;5;15;90;20.66176471;13.61891892
2012;5;16;108;24.1;11.63243243
2012;5;17;79;16.0375;5.257575758
2012;5;18;111;21.42941176;3.574285714
2012;5;19;92;26.84333333;8.806451613
2012;5;20;94;31.53529412;11.62142857
2012;5;21;98;29.2125;15.70625
2012;5;22;104;22.56470588;15.21290323
2012;5;23;81;22.61142857;11.71515152
2012;5;24;74;28.49714286;11.06764706
2012;5;25;94;27.284375;17.7
2012;5;26;89;24.66666667;14.27941176
2012;5;27;68;22.13714286;10.51818182
2012;5;28;77;19.65;12.84516129
2012;5;29;81;27.21176471;11.125
2012;5;30;80;24.02903226;14.55862069
2012;5;31;70;19.12727273;11.12352941
2012;6;1;88;20.12941176;6.365714286
2012;6;2;76;15.08125;11.71351351
2012;6;3;73;18.58611111;10.66857143
2012;6;4;81;16.36486486;9.92972973
2012;6;5;92;22.32432432;8.879411765
2012;6;6;85;21.12941176;9.488888889
2012;6;7;85;23.42258065;9.293333333
2012;6;8;78;21.503125;11.34
2012;6;9;103;24.28787879;9.387878788
2012;6;10;78;26.86969697;9.621212121
2012;6;11;96;30.08181818;14.63103448
2012;6;12;70;25.87142857;17.63636364
2012;6;13;88;22.10882353;14.60588235
2012;6;14;97;23.271875;8.917647059
2012;6;15;98;25.19714286;9.063333333
2012;6;16;83;27.00909091;10.76129032
2012;6;17;98;27.83714286;14.184375
2012;6;18;79;26.47027027;16.57647059
2012;6;19;75;27.88235294;16.72571429
2012;6;20;82;32.51470588;21.03636364
2012;6;21;92;33.61333333;22.54193548
2012;6;22;71;28.97419355;20.38125
2012;6;23;92;26.72352941;15.53333333
2012;6;24;74;28.15151515;10.90294118
2012;6;25;85;21.16756757;14.61714286
2012;6;26;88;17.42162162;13.29189189
2012;6;27;84;20.73333333;14.52972973
2012;6;28;83;26.76052632;15.50857143
2012;6;29;95;30.13529412;16.92121212
2012;6;30;92;29.74545455;17.91351351
2012;7;1;95;25.80344828;16.109375
2012;7;2;75;27.29090909;14.20294118
2012;7;3;95;27.37777778;11.66666667
2012;7;4;97;28.06206897;17.34375
2012;7;5;82;25.88387097;15.796875
2012;7;6;85;29.60285714;14.91
2012;7;7;80;29.04705882;20.37941176
2012;7;8;66;24.53235294;14.33235294
2012;7;9;76;24.36176471;10.22941176
2012;7;10;89;26.83428571;10.56666667
2012;7;11;73;28.21818182;9.479411765
2012;7;12;96;30.75142857;13.72580645
2012;7;13;93;32.28484848;15.9
2012;7;14;92;33.45454545;18.38275862
2012;7;15;103;31.26470588;18.7969697
2012;7;16;102;28.88285714;19.15428571
2012;7;17;105;28.14705882;18.60857143
2012;7;18;91;24.16;15.54117647
2012;7;19;78;23.35151515;9.609090909
2012;7;20;71;24.63428571;9.484848485
2012;7;21;74;27.43448276;9.865625
2012;7;22;92;30.39428571;17.61428571
2012;7;23;82;31.08571429;17.93225806
2012;7;24;101;24.34444444;17.29411765
2012;7;25;85;24.88;12.77714286
2012;7;26;92;21.90625;16.72727273
2012;7;27;83;26.54242424;15.07714286
2012;7;28;80;26.82058824;13.65294118
2012;7;29;92;28.48333333;13.21470588
2012;7;30;77;30.05135135;15.05757576
2012;7;31;99;30.47297297;17.36875
2012;8;1;75;27.73714286;17.89166667
2012;8;2;77;29.9275;17.73947368
2012;8;3;92;29.04722222;18.96571429
2012;8;4;88;32.29459459;15.51714286
2012;8;5;76;30.19473684;21.43823529
2012;8;6;96;23.49444444;15.05277778
2012;8;7;95;27.90526316;12.94
2012;8;8;75;27.9974359;14.40882353
2012;8;9;69;24.92432432;17.00833333
2012;8;10;81;22.47027027;17.39142857
2012;8;11;89;26.95675676;16.97575758
2012;8;12;99;26.74166667;17.63428571
2012;8;13;90;25.88421053;17.11388889
2012;8;14;81;26.01315789;16.21666667
2012;8;15;88;25.87179487;17.61212121
2012;8;16;91;26.53243243;15.30571429
2012;8;17;76;24.61764706;14.28235294
2012;8;18;73;22.07586207;11.48
2012;8;19;81;24.46666667;8.734482759
2012;8;20;83;25.26969697;10.30333333
2012;8;21;87;24.03428571;10.17878788
2012;8;22;89;26.05882353;13.1030303
2012;8;23;80;27.27567568;14.73636364
2012;8;24;92;27.75588235;12.98285714
2012;8;25;83;31.21388889;15.24411765
2012;8;26;86;30.75675676;17.65151515
2012;8;27;92;26.98571429;18.23611111
2012;8;28;66;23.92162162;15.740625
2012;8;29;64;24.49189189;8.623529412
2012;8;30;81;28.18108108;12.25142857
2012;8;31;89;25.22857143;18.62333333
2012;9;1;78;24.21111111;12.15714286
2012;9;2;89;25.41025641;8.147222222
2012;9;3;90;27.3972973;7.788571429
2012;9;4;90;25.16111111;16.06285714
2012;9;5;89;27.21111111;17.10294118
2012;9;6;98;28.11714286;16.05833333
2012;9;7;81;25.61842105;13.7
2012;9;8;85;26.28157895;15.34166667
2012;9;9;75;18.71025641;9.613513514
2012;9;10;79;17.38974359;8.415789474
2012;9;11;90;21.5025;4.685
2012;9;12;79;26.71025641;9.923684211
2012;9;13;72;28.01219512;12.1725
2012;9;14;75;26.84871795;13.79230769
2012;9;15;93;17.1;10.24871795
2012;9;16;75;16.95263158;3.628947368
2012;9;17;92;24.81707317;5.361538462
2012;9;18;97;20.345;12.26315789
2012;9;19;92;14.91111111;6.2625
2012;9;20;95;19.0225;1.9675
2012;9;21;87;19.57948718;9.317647059
2012;9;22;98;20.78;12.79459459
2012;9;23;91;15.9;7.787179487
2012;9;24;75;16.42432432;2.492307692
2012;9;25;75;19.73684211;8.886111111
2012;9;26;80;19.45641026;9.818421053
2012;9;27;87;15.47027027;3.4
2012;9;28;81;17.1;1.605714286
2012;9;29;77;13.1775;7.633333333
2012;9;30;74;12.11666667;9.625
2012;10;1;88;15.58974359;10.31714286
2012;10;2;82;19.0027027;8.376470588
2012;10;3;93;19.87567568;8.413888889
2012;10;4;62;16.64;12.2025641
2012;10;5;63;20.705;11.74736842
2012;10;6;78;14.03684211;7.982051282
2012;10;7;84;10.58918919;3.9
2012;10;8;87;12.63947368;1.052777778
2012;10;9;77;15.4825;0.45
2012;10;10;101;13.85526316;6.005405405
2012;10;11;86;10.48378378;3.647368421
2012;10;12;84;7.24516129;1.190909091
2012;10;13;86;10.35714286;-3.44
2012;10;14;104;12.71388889;2.975
2012;10;15;89;18.66666667;8.288235294
2012;10;16;103;8.947222222;3.164102564
2012;10;17;85;13.49354839;-0.988888889
2012;10;18;67;19.8;6.455263158
2012;10;19;99;13.6475;8.865853659
2012;10;20;96;18.47692308;10.01621622
2012;10;21;119;12.13235294;6.473684211
2012;10;22;84;14.32105263;5.876923077
2012;10;23;75;12.66923077;1.916216216
2012;10;24;75;11.81842105;-0.992105263
2012;10;25;96;15.02105263;2.132432432
2012;10;26;84;20.28536585;7.05
2012;10;27;118;16.32857143;8.836111111
2012;10;28;88;13.57428571;8.202702703
2012;10;29;95;16.51794872;7.95
2012;10;30;82;20.65853659;12.81025641
2012;10;31;90;15.55833333;8.432432432
2012;11;1;94;8.302631579;5.602564103
2012;11;2;104;5.833333333;3.727777778
2012;11;3;90;5.17027027;3.191891892
2012;11;4;74;3.363888889;1.371794872
2012;11;5;106;1.975675676;-2.002631579
2012;11;6;84;2.874358974;-5.6375
2012;11;7;95;2.574358974;-6.756756757
2012;11;8;108;4.245;-3.671052632
2012;11;9;93;5.154054054;-4.415789474
2012;11;10;92;5.134285714;-1.586666667
2012;11;11;84;9.711764706;-2.147058824
2012;11;12;86;18.68421053;1.310526316
2012;11;13;95;7.168421053;-0.351428571
2012;11;14;86;4.815384615;-5.734210526
2012;11;15;95;2.423684211;-5.281081081
2012;11;16;99;5.181578947;-7.155555556
2012;11;17;88;2.905263158;-5.718421053
2012;11;18;96;4.581578947;-8.679487179
2012;11;19;73;6.537837838;-6.827027027
2012;11;20;93;5.662162162;-6.142105263
2012;11;21;82;9.155555556;-3.0525
2012;11;22;92;11.86315789;-3.432432432
2012;11;23;90;12.7027027;1.234210526
2012;11;24;95;3.427777778;-2.062162162
2012;11;25;84;-1.224324324;-5.557894737
2012;11;26;91;-1.033333333;-8.279487179
2012;11;27;87;0.454054054;-11.43243243
2012;11;28;89;1.610810811;-9.715384615
2012;11;29;86;-0.965625;-10.55277778
2012;11;30;102;-8.607692308;-17.33030303
2012;12;1;94;1.725;-16.41818182
2012;12;2;109;7.931428571;-5.44137931
2012;12;3;97;5.579411765;1.740540541
2012;12;4;89;11.928125;0.945714286
2012;12;5;84;5.748275862;-1.574285714
